UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_C,load_density_pct,ambient_temp_K,temp_differential_K,load_adjusted_torque,wear_per_load,Type_enc
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,1/2/2024 2:50,17.40382325,42.755716,290.5538232,7.74617675,119.5272407,93.20746087,1
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,1/2/2024 3:00,17.40382325,42.755716,290.5538232,7.74617675,81.1322571,0,1
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,1/2/2024 3:10,17.40382325,42.755716,290.5538232,7.84617675,100.1012074,0.85511432,2
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,1/2/2024 3:20,17.40382325,42.755716,290.5538232,7.94617675,99.64412422,2.1377858,2
166,L47345,L,298.5,308.4,1733,26,8,0,0,0,0,0,0,1/2/2024 3:30,17.40382325,42.755716,290.5538232,7.94617675,59.42080802,3.42045728,1
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,1/2/2024 3:40,16.79312475,30.9986747,289.9431248,8.456875249,101.8792194,3.09986747,0
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,1/2/2024 3:50,16.79312475,30.9986747,289.9431248,8.456875249,134.0680525,4.649801205,0
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,1/2/2024 4:00,16.79312475,30.9986747,289.9431248,8.456875249,194.6955634,6.19973494,1
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,1/2/2024 4:10,16.79312475,30.9986747,289.9431248,8.456875249,184.6951493,6.819708434,1
171,M15030,M,298.4,308.2,1610,35,24,0,0,0,0,0,0,1/2/2024 4:20,16.79312475,30.9986747,289.9431248,8.456875249,109.37953,7.439681928,2
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,1/2/2024 4:30,16.79312475,30.9986747,289.9431248,8.256875249,158.756575,8.369642169,1
173,M15032,M,298.1,308,1924,20.8,29,0,0,0,0,0,0,1/2/2024 4:40,17.53978282,32.28902012,290.6897828,7.410217184,62.48306477,9.363815834,2
174,M15033,M,298.2,308,1591,33.7,32,0,0,0,0,0,0,1/2/2024 4:50,17.53978282,32.28902012,290.6897828,7.510217184,101.2345809,10.33248644,2
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,1/2/2024 5:00,17.53978282,32.28902012,290.6897828,7.510217184,175.132821,11.30115704,1
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,1/2/2024 5:10,17.53978282,32.28902012,290.6897828,7.510217184,130.6737172,11.94693744,1
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,1/2/2024 5:20,17.53978282,32.28902012,290.6897828,7.510217184,104.2385744,12.59271785,1
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,1/2/2024 5:30,17.53978282,32.28902012,290.6897828,7.510217184,64.28546086,13.23849825,1
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,1/2/2024 5:40,18.08636564,37.0556314,291.2363656,6.963634361,131.9121459,15.9339215,1
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,1/2/2024 5:50,18.08636564,37.0556314,291.2363656,6.963634361,130.8610531,16.67503413,1
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,1/2/2024 6:00,18.08636564,37.0556314,291.2363656,6.963634361,131.1238263,17.41614676,1
182,H29595,H,298.2,308.3,1824,24.2,49,0,0,0,0,0,0,1/2/2024 6:10,18.08636564,37.0556314,291.2363656,6.963634361,63.59111414,18.15725939,0
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,1/2/2024 6:20,18.08636564,37.0556314,291.2363656,6.863634361,126.3939087,20.01004096,2
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,1/2/2024 6:30,18.08636564,37.0556314,291.2363656,6.863634361,106.948692,21.1217099,1
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,1/2/2024 6:40,21.08508738,35.71832713,294.2350874,3.964912618,83.33712997,21.07381301,1
186,L47365,L,298.2,308.2,1446,38.2,61,0,0,0,0,0,0,1/2/2024 6:50,21.08508738,35.71832713,294.2350874,3.964912618,104.0352407,21.78817955,1
187,L47366,L,298.1,308.3,1301,56,63,0,0,0,0,0,0,1/2/2024 7:00,21.08508738,35.71832713,294.2350874,3.864912618,152.5123947,22.50254609,1
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,1/2/2024 7:10,21.08508738,35.71832713,294.2350874,3.964912618,117.3800752,23.21691263,1
189,L47368,L,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,1/2/2024 7:20,21.08508738,35.71832713,294.2350874,4.064912618,91.50743683,23.93127918,1
190,M15049,M,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,1/2/2024 7:30,21.08508738,35.71832713,294.2350874,4.064912618,118.1971059,24.64564572,2
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,1/2/2024 7:40,20.79837183,81.4025204,293.9483718,4.25162817,60.55640017,58.60981469,1
192,L47371,L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,1/2/2024 7:50,20.79837183,81.4025204,293.9483718,4.25162817,41.98900693,60.23786509,1
193,H29606,H,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,1/2/2024 8:00,20.79837183,81.4025204,293.9483718,4.25162817,62.86215488,61.8659155,0
194,H29607,H,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,1/2/2024 8:10,20.79837183,81.4025204,293.9483718,4.25162817,41.98900693,65.93604152,0
195,M15054,M,298.2,308.5,2678,10.7,86,1,0,0,1,0,0,1/2/2024 8:20,20.79837183,81.4025204,293.9483718,4.25162817,12.98503972,70.00616754,2
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,1/2/2024 8:30,20.79837183,81.4025204,293.9483718,4.35162817,52.06151437,72.44824315,1
197,H29610,H,298.3,308.6,1432,49.5,91,0,0,0,0,0,0,1/2/2024 8:40,21.25709609,81.95674852,294.4070961,3.892903908,59.6696482,74.58064115,0
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,1/2/2024 8:50,21.25709609,81.95674852,294.4070961,3.992903908,49.30280023,78.67847858,2
199,L47378,L,298.4,308.7,1588,35,99,0,0,0,0,0,0,1/2/2024 9:00,21.25709609,81.95674852,294.4070961,3.992903908,42.19066034,81.13718104,1
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,1/2/2024 9:10,21.25709609,81.95674852,294.4070961,3.992903908,56.77657435,82.77631601,1
201,L47380,L,298.4,308.6,1609,35,103,0,0,0,0,0,0,1/2/2024 9:20,21.25709609,81.95674852,294.4070961,3.992903908,42.19066034,84.41545098,1
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,1/2/2024 9:30,21.25709609,81.95674852,294.4070961,3.892903908,49.66443446,86.05458595,1
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,1/2/2024 9:40,24.05539599,82.53888587,297.205396,1.19460401,42.73458956,88.31660789,2
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,1/2/2024 9:50,24.05539599,82.53888587,297.205396,1.19460401,45.36809368,90.79277446,1
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,1/2/2024 10:00,24.05539599,82.53888587,297.205396,1.19460401,39.26315231,92.44355218,1
206,M15065,M,298.5,308.6,1344,53,114,0,0,0,0,0,0,1/2/2024 10:10,24.05539599,82.53888587,297.205396,1.29460401,63.44350831,94.0943299,2
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,1/2/2024 10:20,24.05539599,82.53888587,297.205396,1.29460401,42.25577063,96.57049647,1
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,1/2/2024 10:30,24.05539599,82.53888587,297.205396,1.19460401,72.66077272,98.22127419,2
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,1/2/2024 10:40,23.62658991,84.43879937,296.7765899,1.623410085,42.95472346,103.0153352,1
210,L47389,L,298.4,308.6,1477,44,124,0,0,0,0,0,0,1/2/2024 10:50,23.62658991,84.43879937,296.7765899,1.623410085,51.49885102,104.7041112,1
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,1/2/2024 11:00,23.62658991,84.43879937,296.7765899,1.623410085,42.25246641,106.3928872,1
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,1/2/2024 11:10,23.62658991,84.43879937,296.7765899,1.723410085,39.67752385,108.0816632,1
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,1/2/2024 11:20,23.62658991,84.43879937,296.7765899,1.623410085,61.91566407,109.7704392,0
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,1/2/2024 11:30,23.62658991,84.43879937,296.7765899,1.623410085,52.55223661,113.9923791,1
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,1/2/2024 11:40,25.80588962,81.63927463,298.9558896,-0.655889617,44.89390809,111.8458062,2
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,1/2/2024 11:50,25.80588962,81.63927463,298.9558896,-0.655889617,48.76615893,114.2949845,1
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,1/2/2024 12:00,25.80588962,81.63927463,298.9558896,-0.655889617,46.34600216,115.92777,1
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,1/2/2024 12:10,25.80588962,81.63927463,298.9558896,-0.655889617,38.23847697,117.5605555,1
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,1/2/2024 12:20,25.80588962,81.63927463,298.9558896,-0.655889617,46.10398648,119.193341,1
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,1/2/2024 12:30,25.80588962,81.63927463,298.9558896,-0.655889617,55.9056214,120.8261264,2
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,1/2/2024 12:40,24.86565575,79.03496938,298.0156558,0.284344245,65.84621748,119.3428038,1
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,1/2/2024 12:50,24.86565575,79.03496938,298.0156558,0.384344245,30.36172836,120.9235032,0
223,L47402,L,298.4,308.6,1304,45,158,0,0,0,0,0,0,1/2/2024 13:00,24.86565575,79.03496938,298.0156558,0.384344245,56.2254229,124.8752516,1
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,1/2/2024 13:10,24.86565575,79.03496938,298.0156558,0.384344245,42.98121217,126.455951,1
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,1/2/2024 13:20,24.86565575,79.03496938,298.0156558,0.284344245,36.60899757,128.0366504,1
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,1/2/2024 13:30,24.86565575,79.03496938,298.0156558,0.284344245,67.22061671,129.6173498,1
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,1/2/2024 13:40,25.87034513,82.6902948,299.0203451,-0.720345127,58.78817862,137.2658894,1
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,1/2/2024 13:50,25.87034513,82.6902948,299.0203451,-0.720345127,43.13522862,138.9196953,1
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,1/2/2024 14:00,25.87034513,82.6902948,299.0203451,-0.720345127,44.3301103,140.5735012,2
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,1/2/2024 14:10,25.87034513,82.6902948,299.0203451,-0.720345127,38.47519007,143.05421,1
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,1/2/2024 14:20,25.87034513,82.6902948,299.0203451,-0.720345127,41.58188244,144.7080159,1
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,1/2/2024 14:30,25.87034513,82.6902948,299.0203451,-0.720345127,51.49940038,146.3618218,1
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,1/2/2024 14:40,27.26075382,87.59952774,300.4107538,-2.210753824,53.72489133,156.8031547,1
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,1/2/2024 14:50,27.26075382,87.59952774,300.4107538,-2.210753824,39.39072915,158.5551452,1
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,1/2/2024 15:00,27.26075382,87.59952774,300.4107538,-2.210753824,48.42012265,160.3071358,1
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,1/2/2024 15:10,27.26075382,87.59952774,300.4107538,-2.310753824,38.03632012,162.0591263,2
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,1/2/2024 15:20,27.26075382,87.59952774,300.4107538,-2.310753824,43.67969106,164.6871122,1
238,M15097,M,298,308.1,1552,36.6,190,0,0,0,0,0,0,1/2/2024 15:30,27.26075382,87.59952774,300.4107538,-2.410753824,41.30947527,166.4391027,2
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,1/2/2024 15:40,27.52366723,59.46946501,300.6736672,-2.77366723,83.18247894,114.7760675,1
240,L47419,L,298,308.2,1611,30.6,195,0,0,0,0,0,0,1/2/2024 15:50,27.52366723,59.46946501,300.6736672,-2.67366723,50.60405279,115.9654568,1
241,M15100,M,298,308.1,1339,51.6,197,0,0,0,0,0,0,1/2/2024 16:00,27.52366723,59.46946501,300.6736672,-2.67366723,85.33232432,117.1548461,2
242,L47421,L,298,308.1,1777,24.3,200,0,0,0,0,0,0,1/2/2024 16:10,27.52366723,59.46946501,300.6736672,-2.67366723,40.18557134,118.93893,1
243,L47422,L,298,308.2,1348,58.8,202,1,0,0,0,1,0,1/2/2024 16:20,27.52366723,59.46946501,300.6736672,-2.67366723,97.23916027,120.1283193,1
244,L47423,L,298,308.2,1442,44.1,204,0,0,0,0,0,0,1/2/2024 16:30,27.52366723,59.46946501,300.6736672,-2.67366723,72.9293702,121.3177086,1
245,M15104,M,298,308.2,1395,49.1,206,0,0,0,0,0,0,1/2/2024 16:40,26.57048648,56.10188278,299.7204865,-1.720486479,85.98665685,115.5698785,2
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,1/2/2024 16:50,26.57048648,56.10188278,299.7204865,-1.820486479,54.98943024,117.252935,2
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,1/2/2024 17:00,26.57048648,56.10188278,299.7204865,-1.820486479,58.6670673,118.9359915,1
248,L47427,L,298,308.2,1469,45.5,214,0,0,0,0,0,0,1/2/2024 17:10,26.57048648,56.10188278,299.7204865,-1.720486479,79.68213618,120.0580292,1
249,L47428,L,298,308.3,1362,56.8,216,1,0,0,0,1,0,1/2/2024 17:20,26.57048648,56.10188278,299.7204865,-1.720486479,99.47132605,121.1800668,1
250,L47429,L,298,308.3,1405,56.2,218,1,0,0,0,1,0,1/2/2024 17:30,26.57048648,56.10188278,299.7204865,-1.720486479,98.4205726,122.3021045,1
251,L47430,L,298,308.3,1662,32.7,0,0,0,0,0,0,0,1/2/2024 17:40,25.54628011,64.42832268,298.6962801,-0.696280115,49.97835595,0,1
252,M15111,M,298,308.2,1466,42.6,2,0,0,0,0,0,0,1/2/2024 17:50,25.54628011,64.42832268,298.6962801,-0.696280115,65.10941784,1.288566454,2
253,L47432,L,298,308.2,1620,35.8,5,0,0,0,0,0,0,1/2/2024 18:00,25.54628011,64.42832268,298.6962801,-0.696280115,54.71636523,3.221416134,1
254,L47433,L,298,308.2,1357,48.2,7,0,0,0,0,0,0,1/2/2024 18:10,25.54628011,64.42832268,298.6962801,-0.696280115,73.66840235,4.509982587,1
255,L47434,L,298,308.2,1514,37.9,9,0,0,0,0,0,0,1/2/2024 18:20,25.54628011,64.42832268,298.6962801,-0.696280115,57.92598442,5.798549041,1
256,L47435,L,298,308.2,1489,40.4,11,0,0,0,0,0,0,1/2/2024 18:30,25.54628011,64.42832268,298.6962801,-0.696280115,61.74695965,7.087115494,1
257,L47436,L,298.1,308.3,1331,63,13,0,0,0,0,0,0,1/2/2024 18:40,24.36238188,59.51847534,297.5123819,0.587618122,104.1004415,7.737401795,1
258,L47437,L,298,308,1615,29.5,15,0,0,0,0,0,0,1/2/2024 18:50,24.36238188,59.51847534,297.5123819,0.487618122,48.74544481,8.927771302,1
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,1/2/2024 19:00,24.36238188,59.51847534,297.5123819,0.587618122,62.62550367,10.11814081,1
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,1/2/2024 19:10,24.36238188,59.51847534,297.5123819,0.587618122,105.5875906,11.30851032,2
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,1/2/2024 19:20,24.36238188,59.51847534,297.5123819,0.687618122,81.13224882,13.09406458,2
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,1/2/2024 19:30,24.36238188,59.51847534,297.5123819,0.587618122,53.04165351,14.87961884,1
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,1/2/2024 19:40,22.21454247,51.30932182,295.3645425,2.735457532,51.23369807,13.85351689,2
264,M15123,M,298,308.1,1587,32.3,30,0,0,0,0,0,0,1/2/2024 19:50,22.21454247,51.30932182,295.3645425,2.635457532,61.7480764,15.39279654,2
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,1/2/2024 20:00,22.21454247,51.30932182,295.3645425,2.735457532,90.80599471,16.9320762,1
266,L47445,L,298,308.1,1454,37.1,35,0,0,0,0,0,0,1/2/2024 20:10,22.21454247,51.30932182,295.3645425,2.635457532,70.92426113,17.95826264,1
267,H29680,H,298,308.1,1440,43.7,37,0,0,0,0,0,0,1/2/2024 20:20,22.21454247,51.30932182,295.3645425,2.635457532,83.54151513,18.98444907,0
268,L47447,L,297.9,308,1954,21.1,42,0,0,0,0,0,0,1/2/2024 20:30,22.21454247,51.30932182,295.3645425,2.535457532,40.3369787,21.54991516,1
269,H29682,H,297.9,308,1800,24.8,44,0,0,0,0,0,0,1/2/2024 20:40,21.52738947,63.38968671,294.6773895,3.222610532,38.5154848,27.89146215,0
270,L47449,L,298,308,1524,37,49,0,0,0,0,0,0,1/2/2024 20:50,21.52738947,63.38968671,294.6773895,3.322610532,57.46261846,31.06094649,1
271,H29684,H,298,308,1520,39.6,51,0,0,0,0,0,0,1/2/2024 21:00,21.52738947,63.38968671,294.6773895,3.322610532,61.50053219,32.32874022,0
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,1/2/2024 21:10,21.52738947,63.38968671,294.6773895,3.422610532,63.36418468,35.49822456,2
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,1/2/2024 21:20,21.52738947,63.38968671,294.6773895,3.422610532,62.74296718,37.39991516,1
274,L47453,L,298.1,308,1426,46,61,0,0,0,0,0,0,1/2/2024 21:30,21.52738947,63.38968671,294.6773895,3.422610532,71.44001214,38.66770889,1
275,L47454,L,298.1,308,1652,28.5,63,0,0,0,0,0,0,1/2/2024 21:40,20.44065859,57.85868726,293.5906586,4.509341407,48.42105954,36.45097297,1
276,L47455,L,298,308,1401,54.7,65,0,0,0,0,0,0,1/2/2024 21:50,20.44065859,57.85868726,293.5906586,4.409341407,92.93445462,37.60814672,1
277,M15136,M,298,307.9,1750,26.6,67,0,0,0,0,0,0,1/2/2024 22:00,20.44065859,57.85868726,293.5906586,4.409341407,45.1929889,38.76532046,2
278,H29691,H,298,308,1479,50.7,70,0,0,0,0,0,0,1/2/2024 22:10,20.44065859,57.85868726,293.5906586,4.409341407,86.13851644,40.50108108,0
279,M15138,M,298,308,1620,29.4,75,0,0,0,0,0,0,1/2/2024 22:20,20.44065859,57.85868726,293.5906586,4.409341407,49.95014563,43.39401544,2
280,L47459,L,298,308.1,1819,23.4,78,0,0,0,0,0,0,1/2/2024 22:30,20.44065859,57.85868726,293.5906586,4.409341407,39.75623836,45.12977606,1
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,1/2/2024 22:40,20.44896262,59.63786687,293.5989626,4.501037384,72.0671789,47.7102935,2
282,L47461,L,298.1,308,1626,36.5,83,0,0,0,0,0,0,1/2/2024 22:50,20.44896262,59.63786687,293.5989626,4.501037384,60.1934103,49.4994295,1
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,1/2/2024 23:00,20.44896262,59.63786687,293.5989626,4.501037384,82.12689953,50.69218684,2
284,L47463,L,298.2,308.2,1469,43,88,0,0,0,0,0,0,1/2/2024 23:10,20.44896262,59.63786687,293.5989626,4.601037384,70.91278473,52.48132285,1
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,1/2/2024 23:20,20.44896262,59.63786687,293.5989626,4.601037384,31.66338295,53.67408018,1
286,L47465,L,298.2,308.3,1568,36,92,0,0,0,0,0,0,1/2/2024 23:30,20.44896262,59.63786687,293.5989626,4.601037384,59.36884303,54.86683752,1
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,1/2/2024 23:40,18.89421973,36.32792132,292.0442197,6.155780273,88.94146479,34.14824604,1
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,1/2/2024 23:50,18.89421973,36.32792132,292.0442197,6.155780273,84.65512914,34.87480447,1
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,1/3/2024 0:00,18.89421973,36.32792132,292.0442197,6.155780273,113.0521028,35.6013629,0
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,1/3/2024 0:10,18.89421973,36.32792132,292.0442197,6.055780273,125.1074219,37.41775896,1
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,1/3/2024 0:20,18.89421973,36.32792132,292.0442197,6.055780273,122.1605661,38.14431739,1
292,L47471,L,298,308.3,1473,42.6,107,0,0,0,0,0,0,1/3/2024 0:30,18.89421973,36.32792132,292.0442197,5.955780273,114.1236867,38.87087581,1
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,1/3/2024 0:40,16.41429986,35.76199872,289.5642999,8.535700142,109.3520521,38.9805786,1
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,1/3/2024 0:50,16.41429986,35.76199872,289.5642999,8.535700142,121.8649735,39.69581858,0
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,1/3/2024 1:00,16.41429986,35.76199872,289.5642999,8.535700142,139.0022354,41.48391851,2
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,1/3/2024 1:10,16.41429986,35.76199872,289.5642999,8.535700142,83.51014926,42.55677848,2
297,L47476,L,298,308.5,1395,46.2,122,0,0,0,0,0,0,1/3/2024 1:20,16.41429986,35.76199872,289.5642999,8.435700142,125.6732539,43.62963844,1
298,L47477,L,298,308.5,1713,25.3,124,0,0,0,0,0,0,1/3/2024 1:30,16.41429986,35.76199872,289.5642999,8.435700142,68.82106763,44.34487841,1
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,1/3/2024 1:40,17.58449705,37.83780727,290.734497,7.165502954,48.14895926,47.67563716,0
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,1/3/2024 1:50,17.58449705,37.83780727,290.734497,7.065502954,91.66325934,49.56752752,2
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,1/3/2024 2:00,17.58449705,37.83780727,290.734497,7.065502954,98.61524811,50.70266174,1
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,1/3/2024 2:10,17.58449705,37.83780727,290.734497,6.965502954,69.77736877,51.45941789,1
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,1/3/2024 2:20,17.58449705,37.83780727,290.734497,7.065502954,90.37585402,52.21617403,0
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,1/3/2024 2:30,17.58449705,37.83780727,290.734497,7.065502954,112.0042635,54.10806439,2
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,1/3/2024 2:40,16.84679318,33.25805452,289.9967932,7.803206823,80.27309311,48.5567596,1
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,1/3/2024 2:50,16.84679318,33.25805452,289.9967932,7.803206823,56.0452141,49.22192069,1
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,1/3/2024 3:00,16.84679318,33.25805452,289.9967932,7.803206823,137.4859158,49.88708178,1
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,1/3/2024 3:10,16.84679318,33.25805452,289.9967932,7.803206823,106.8361894,50.55224287,2
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,1/3/2024 3:20,16.84679318,33.25805452,289.9967932,7.903206823,137.777818,51.5499845,1
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,1/3/2024 3:30,16.84679318,33.25805452,289.9967932,7.903206823,119.09608,52.21514559,2
311,H29724,H,298,308.6,1526,41.8,160,0,0,0,0,0,0,1/3/2024 3:40,16.78369227,37.05242319,289.9336923,8.06630773,109.8484577,59.28387711,0
312,M15171,M,298,308.6,1453,44.1,165,0,0,0,0,0,0,1/3/2024 3:50,16.78369227,37.05242319,289.9336923,8.06630773,115.8927508,61.13649827,2
313,L47492,L,297.9,308.6,1468,36,168,0,0,0,0,0,0,1/3/2024 4:00,16.78369227,37.05242319,289.9336923,7.96630773,94.60632722,62.24807096,1
314,L47493,L,298,308.6,1313,50.8,170,0,0,0,0,0,0,1/3/2024 4:10,16.78369227,37.05242319,289.9336923,8.06630773,133.5000395,62.98911943,1
315,M15174,M,297.9,308.5,1300,53,172,0,0,0,0,0,0,1/3/2024 4:20,16.78369227,37.05242319,289.9336923,7.96630773,139.2815373,63.73016789,2
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,1/3/2024 4:30,16.78369227,37.05242319,289.9336923,7.96630773,106.6949135,64.84174059,1
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,1/3/2024 4:40,18.31407301,33.96181329,291.464073,6.335926986,94.96074968,60.11240952,1
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,1/3/2024 4:50,18.31407301,33.96181329,291.464073,6.335926986,81.23148466,60.79164579,1
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,1/3/2024 5:00,18.31407301,33.96181329,291.464073,6.335926986,114.1245154,61.47088205,1
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,1/3/2024 5:10,18.31407301,33.96181329,291.464073,6.335926986,91.81445978,62.15011832,1
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,1/3/2024 5:20,18.31407301,33.96181329,291.464073,6.335926986,109.2620674,62.82935459,0
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,1/3/2024 5:30,18.31407301,33.96181329,291.464073,6.335926986,92.95856519,64.52744525,1
323,L47502,L,297.8,308.5,1448,40,192,0,0,0,0,0,0,1/3/2024 5:40,19.44412471,37.95524192,292.5941247,5.205875286,102.6819448,72.87406449,1
