Machine_ID,Health_Score,Status,Failure_Probability,RUL,Recommendation
M1817,63.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1818,64.1,Warning ,0.1,7 days,✓ Inspect tool wear
M1819,67.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1820,72.9,Warning ,0.0,14 days,✓ Inspect tool wear
M1821,62.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1822,58.1,Warning ,1.5,7 days,✓ Inspect tool wear
M1823,26.0,Poor ,66.1,2-3 days,✓ Inspect tool wear
M1824,63.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1825,63.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1826,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1827,60.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1828,80.8,Good ,0.0,14 days,✓ Continue monitoring normally
M1829,71.6,Warning ,0.5,14 days,✓ Inspect tool wear
M1830,61.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1831,63.1,Warning ,0.1,7 days,✓ Inspect tool wear
M1832,62.3,Warning ,0.1,7 days,✓ Inspect tool wear
M1833,63.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1834,65.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1835,69.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1836,62.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1837,61.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1838,65.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1839,67.3,Warning ,0.8,7 days,✓ Inspect tool wear
M1840,63.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1841,62.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1842,61.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1843,59.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1844,73.1,Warning ,0.0,14 days,✓ Inspect tool wear
M1845,62.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1846,11.4,Critical ,100.0,Critical,✓ Inspect tool wear
M1847,62.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1848,64.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1849,71.9,Warning ,0.0,14 days,✓ Inspect tool wear
M1850,63.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1851,61.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1852,60.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1853,63.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1854,62.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1855,61.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1856,60.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1857,59.0,Warning ,0.1,7 days,✓ Inspect tool wear
M1858,61.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1859,44.8,Poor ,28.1,2-3 days,✓ Inspect tool wear
M1860,62.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1861,59.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1862,61.5,Warning ,0.1,7 days,✓ Inspect tool wear
M1863,62.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1864,64.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1865,61.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1866,59.9,Warning ,0.1,7 days,✓ Inspect tool wear
M1867,62.3,Warning ,0.1,7 days,✓ Inspect tool wear
M1868,62.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1869,61.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1870,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1871,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1872,63.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1873,58.7,Warning ,2.9,7 days,✓ Inspect tool wear
M1874,63.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1875,14.4,Critical ,100.0,Critical,✓ Inspect tool wear
M1876,62.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1877,62.5,Warning ,0.3,7 days,✓ Inspect tool wear
M1878,60.8,Warning ,0.1,7 days,✓ Inspect tool wear
M1879,60.4,Warning ,2.9,7 days,✓ Inspect tool wear
M1880,76.0,Good ,0.0,14 days,✓ Continue monitoring normally
M1881,63.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1882,58.9,Warning ,0.2,7 days,✓ Inspect tool wear
M1883,61.7,Warning ,0.1,7 days,✓ Inspect tool wear
M1884,65.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1885,61.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1886,54.0,Warning ,12.1,7 days,✓ Inspect tool wear
M1887,60.3,Warning ,0.1,7 days,✓ Inspect tool wear
M1888,62.6,Warning ,0.1,7 days,✓ Inspect tool wear
M1889,59.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1890,62.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1891,75.6,Good ,0.0,14 days,✓ Inspect tool wear
M1892,64.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1893,64.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1894,65.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1895,58.9,Warning ,0.1,7 days,✓ Inspect tool wear
M1896,64.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1897,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1898,60.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1899,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1900,61.5,Warning ,0.3,7 days,✓ Inspect tool wear
M1901,65.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1902,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1903,62.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1904,67.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1905,60.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1906,60.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1907,62.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1908,66.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1909,60.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1910,60.5,Warning ,0.3,7 days,✓ Inspect tool wear
M1911,52.7,Warning ,11.5,7 days,✓ Inspect tool wear
M1912,61.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1913,63.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1914,60.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1915,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1916,62.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1917,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1918,77.9,Good ,0.0,14 days,✓ Continue monitoring normally
M1919,59.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1920,63.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1921,74.6,Warning ,0.0,14 days,✓ Inspect tool wear
M1922,66.8,Warning ,0.1,7 days,✓ Inspect tool wear
M1923,67.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1924,67.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1925,61.3,Warning ,0.1,7 days,✓ Inspect tool wear
M1926,64.9,Warning ,0.1,7 days,✓ Inspect tool wear
M1927,76.7,Good ,0.0,14 days,✓ Continue monitoring normally
M1928,63.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1929,61.3,Warning ,0.1,7 days,✓ Inspect tool wear
M1930,65.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1931,70.6,Warning ,0.0,14 days,✓ Inspect tool wear
M1932,60.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1933,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1934,62.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1935,61.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1936,59.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1937,60.3,Warning ,0.6,7 days,✓ Inspect tool wear
M1938,59.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1939,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1940,74.2,Warning ,0.1,14 days,✓ Inspect tool wear
M1941,70.2,Warning ,0.1,14 days,✓ Inspect tool wear
M1942,65.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1943,65.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1944,61.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1945,78.7,Good ,0.0,14 days,✓ Continue monitoring normally
M1946,46.0,Poor ,25.2,2-3 days,✓ Inspect tool wear
M1947,63.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1948,60.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1949,63.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1950,59.0,Warning ,0.4,7 days,✓ Inspect tool wear
M1951,63.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1952,60.6,Warning ,1.2,7 days,✓ Inspect tool wear
M1953,59.9,Warning ,3.3,7 days,✓ Inspect tool wear
M1954,71.6,Warning ,0.0,14 days,✓ Inspect tool wear
M1955,72.7,Warning ,0.0,14 days,✓ Inspect tool wear
M1956,63.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1957,62.3,Warning ,5.7,7 days,✓ Inspect tool wear
M1958,58.4,Warning ,7.1,7 days,✓ Inspect tool wear
M1959,62.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1960,61.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1961,64.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1962,62.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1963,18.1,Critical ,100.0,Critical,✓ Inspect tool wear
M1964,61.9,Warning ,0.1,7 days,✓ Inspect tool wear
M1965,80.0,Good ,0.0,14 days,✓ Continue monitoring normally
M1966,59.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1967,59.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1968,59.5,Warning ,0.0,7 days,✓ Inspect tool wear
M1969,61.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1970,62.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1971,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1972,64.8,Warning ,0.0,7 days,✓ Inspect tool wear
M1973,61.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1974,65.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1975,60.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1976,61.9,Warning ,0.0,7 days,✓ Inspect tool wear
M1977,62.3,Warning ,0.0,7 days,✓ Inspect tool wear
M1978,62.4,Warning ,0.0,7 days,✓ Inspect tool wear
M1979,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1980,60.5,Warning ,0.1,7 days,✓ Inspect tool wear
M1981,60.0,Warning ,0.1,7 days,✓ Inspect tool wear
M1982,65.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1983,59.7,Warning ,0.1,7 days,✓ Inspect tool wear
M1984,78.5,Good ,0.0,14 days,✓ Continue monitoring normally
M1985,62.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1986,64.2,Warning ,0.1,7 days,✓ Inspect tool wear
M1987,58.7,Warning ,0.4,7 days,✓ Inspect tool wear
M1988,54.7,Warning ,11.8,7 days,✓ Inspect tool wear
M1989,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M1990,62.0,Warning ,0.1,7 days,✓ Inspect tool wear
M1991,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1992,65.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1993,61.0,Warning ,0.0,7 days,✓ Inspect tool wear
M1994,61.2,Warning ,0.0,7 days,✓ Inspect tool wear
M1995,62.1,Warning ,0.0,7 days,✓ Inspect tool wear
M1996,69.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1997,77.0,Good ,0.1,14 days,✓ Continue monitoring normally
M1998,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M1999,63.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2000,63.6,Warning ,0.0,7 days,✓ Inspect tool wear
M2001,62.6,Warning ,0.0,7 days,✓ Inspect tool wear
M2002,63.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2003,76.9,Good ,0.0,14 days,✓ Continue monitoring normally
M2004,64.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2005,81.0,Good ,0.0,14 days,✓ Continue monitoring normally
M2006,62.3,Warning ,0.1,7 days,✓ Inspect tool wear
M2007,61.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2008,61.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2009,59.9,Warning ,0.0,7 days,✓ Inspect tool wear
M2010,61.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2011,60.0,Warning ,0.6,7 days,✓ Inspect tool wear
M2012,60.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2013,60.2,Warning ,0.2,7 days,✓ Inspect tool wear
M2014,61.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2015,80.6,Good ,0.0,14 days,✓ Continue monitoring normally
M2016,60.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2017,61.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2018,62.3,Warning ,0.1,7 days,✓ Inspect tool wear
M2019,61.1,Warning ,0.1,7 days,✓ Inspect tool wear
M2020,63.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2021,81.3,Good ,0.0,14 days,✓ Continue monitoring normally
M2022,59.9,Warning ,0.9,7 days,✓ Inspect tool wear
M2023,65.1,Warning ,0.0,7 days,✓ Inspect tool wear
M2024,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M2025,68.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2026,62.7,Warning ,0.1,7 days,✓ Inspect tool wear
M2027,61.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2028,59.0,Warning ,2.6,7 days,✓ Inspect tool wear
M2029,63.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2030,62.8,Warning ,0.2,7 days,✓ Inspect tool wear
M2031,61.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2032,59.7,Warning ,0.1,7 days,✓ Inspect tool wear
M2033,76.0,Good ,0.0,14 days,✓ Continue monitoring normally
M2034,63.7,Warning ,0.0,7 days,✓ Inspect tool wear
M2035,67.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2036,62.9,Warning ,0.0,7 days,✓ Inspect tool wear
M2037,63.5,Warning ,0.5,7 days,✓ Inspect tool wear
M2038,62.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2039,66.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2040,67.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2041,60.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2042,63.1,Warning ,0.0,7 days,✓ Inspect tool wear
M2043,62.6,Warning ,0.1,7 days,✓ Inspect tool wear
M2044,60.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2045,61.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2046,64.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2047,60.9,Warning ,0.1,7 days,✓ Inspect tool wear
M2048,64.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2049,61.8,Warning ,0.3,7 days,✓ Inspect tool wear
M2050,15.5,Critical ,100.0,Critical,✓ Inspect tool wear
M2051,64.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2052,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2053,64.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2054,63.3,Warning ,0.7,7 days,✓ Inspect tool wear
M2055,58.0,Warning ,2.6,7 days,✓ Inspect tool wear
M2056,60.7,Warning ,0.0,7 days,✓ Inspect tool wear
M2057,60.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2058,64.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2059,64.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2060,59.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2061,61.9,Warning ,0.1,7 days,✓ Inspect tool wear
M2062,62.6,Warning ,0.0,7 days,✓ Inspect tool wear
M2063,62.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2064,11.9,Critical ,99.8,Critical,✓ Inspect tool wear
M2065,60.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2066,61.6,Warning ,0.1,7 days,✓ Inspect tool wear
M2067,62.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2068,60.5,Warning ,0.0,7 days,✓ Inspect tool wear
M2069,63.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2070,61.7,Warning ,0.0,7 days,✓ Inspect tool wear
M2071,60.9,Warning ,0.0,7 days,✓ Inspect tool wear
M2072,78.4,Good ,0.1,14 days,✓ Continue monitoring normally
M2073,62.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2074,63.5,Warning ,0.3,7 days,✓ Inspect tool wear
M2075,65.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2076,43.3,Poor ,30.8,2-3 days,✓ Inspect tool wear
M2077,60.3,Warning ,0.0,7 days,✓ Inspect tool wear
M2078,62.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2079,63.2,Warning ,0.0,7 days,✓ Inspect tool wear
M2080,63.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2081,64.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2082,63.1,Warning ,0.0,7 days,✓ Inspect tool wear
M2083,65.3,Warning ,0.3,7 days,✓ Inspect tool wear
M2084,59.1,Warning ,0.0,7 days,✓ Inspect tool wear
M2085,62.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2086,63.1,Warning ,0.2,7 days,✓ Inspect tool wear
M2087,61.9,Warning ,0.0,7 days,✓ Inspect tool wear
M2088,61.0,Warning ,0.0,7 days,✓ Inspect tool wear
M2089,61.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2090,61.7,Warning ,0.0,7 days,✓ Inspect tool wear
M2091,61.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2092,64.1,Warning ,0.1,7 days,✓ Inspect tool wear
M2093,58.5,Warning ,0.7,7 days,✓ Inspect tool wear
M2094,60.4,Warning ,0.0,7 days,✓ Inspect tool wear
M2095,75.2,Good ,0.1,14 days,✓ Inspect tool wear
M2096,76.7,Good ,0.1,14 days,✓ Continue monitoring normally
M2097,62.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2098,61.8,Warning ,0.0,7 days,✓ Inspect tool wear
M2099,60.1,Warning ,0.1,7 days,✓ Inspect tool wear
M2100,63.9,Warning ,0.0,7 days,✓ Inspect tool wear
