timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience
2025-01-09 03:00:00,196,L47375,L,298.3,308.5,1453,42.9,89,0,No Failure,Night,0.7396838298450643,3.4866691419455886,0,3
2025-01-09 04:00:00,197,H29610,H,298.3,308.6,1432,49.5,91,0,No Failure,Night,0.8903822715480958,2.003502849781544,0,3
2025-01-09 05:00:00,198,M15057,M,298.4,308.6,1527,40.9,96,0,No Failure,Night,0.9588441039810308,2.0125736681878403,0,1
2025-01-09 06:00:00,199,L47378,L,298.4,308.7,1588,35.0,99,0,No Failure,Night,0.954834569706047,1.285546318992364,0,5
2025-01-09 07:00:00,200,L47379,L,298.4,308.6,1433,47.1,101,0,No Failure,Night,0.9119502183430496,1.016485272577147,0,4
2025-01-09 08:00:00,201,L47380,L,298.4,308.6,1609,35.0,103,0,No Failure,Morning,0.8568126584617151,-1.5460822883304162,0,2
2025-01-09 09:00:00,202,L47381,L,298.3,308.5,1575,41.2,105,0,No Failure,Morning,0.6336559859980195,0.17101965353686788,0,3
2025-01-09 10:00:00,203,M15062,M,298.4,308.5,1636,35.7,107,0,No Failure,Morning,0.6646514856378455,0.36942558679752546,0,1
2025-01-09 11:00:00,204,L47383,L,298.4,308.5,1490,37.9,110,0,No Failure,Morning,0.9594216754108317,-1.024892064047533,0,1
2025-01-09 12:00:00,205,L47384,L,298.4,308.5,1741,32.8,112,0,No Failure,Morning,0.842571623863836,-0.30741579021543364,0,4
2025-01-09 13:00:00,206,M15065,M,298.5,308.6,1344,53.0,114,0,No Failure,Morning,0.6036788206466518,-1.1308364709226342,0,3
2025-01-09 14:00:00,207,L47386,L,298.5,308.7,1609,35.3,117,0,No Failure,Morning,0.6405886171464128,0.8116761643026275,0,5
2025-01-09 15:00:00,208,M15067,M,298.4,308.7,1421,60.7,119,1,Power Failure,Morning,0.8654007076432223,1.668765970848816,0,3
2025-01-09 16:00:00,209,L47388,L,298.4,308.6,1591,36.7,122,0,No Failure,Evening,0.6020246335384875,1.9567745186243286,1,4
2025-01-09 17:00:00,210,L47389,L,298.4,308.6,1477,44.0,124,0,No Failure,Evening,0.6643232205669994,1.2647844620792412,1,4
2025-01-09 18:00:00,211,L47390,L,298.4,308.7,1523,36.1,126,0,No Failure,Evening,0.8194935157466344,-0.113396341198569,1,3
2025-01-09 19:00:00,212,L47391,L,298.5,308.7,1575,33.9,128,0,No Failure,Evening,0.8767580790770773,-1.0820651585199594,1,4
2025-01-09 20:00:00,213,H29626,H,298.4,308.7,1344,52.9,130,0,No Failure,Evening,0.8607845038010402,-0.9068686994015019,1,3
2025-01-09 21:00:00,214,L47393,L,298.4,308.7,1386,44.9,135,0,No Failure,Evening,0.689707723784224,-0.4189825772544985,1,2
2025-01-09 22:00:00,215,M15074,M,298.3,308.6,1589,37.1,137,0,No Failure,Evening,0.8848716885390143,-0.038859698035674684,1,3
2025-01-09 23:00:00,216,L47395,L,298.3,308.6,1548,40.3,140,0,No Failure,Evening,0.69489963499872,0.6902515020084133,1,3
2025-01-10 00:00:00,217,L47396,L,298.3,308.6,1499,38.3,142,0,No Failure,Night,0.7301598792637071,-0.16416421812696835,1,4
2025-01-10 01:00:00,218,L47397,L,298.3,308.5,1664,31.6,144,0,No Failure,Night,0.8985965620472096,1.1889758936682615,1,4
2025-01-10 02:00:00,219,L47398,L,298.3,308.6,1447,38.1,146,0,No Failure,Night,0.8598531596188859,0.6177264972005272,1,1
2025-01-10 03:00:00,220,M15079,M,298.3,308.5,1434,46.2,148,0,No Failure,Night,0.9396893641976711,0.8605457117410256,1,1
2025-01-10 04:00:00,221,L47400,L,298.3,308.5,1416,52.7,151,0,No Failure,Night,0.8630451569201374,1.9902505526712049,1,2
2025-01-10 05:00:00,222,H29635,H,298.4,308.5,1827,24.3,153,0,No Failure,Night,0.8273234413341887,-0.3302317342003701,1,1
2025-01-10 06:00:00,223,L47402,L,298.4,308.6,1304,45.0,158,0,No Failure,Night,0.637469907131237,1.2687045782923683,1,3
2025-01-10 07:00:00,224,L47403,L,298.4,308.6,1569,34.4,160,0,No Failure,Night,0.7470863212237734,0.8360267715239267,1,4
2025-01-10 08:00:00,225,L47404,L,298.3,308.6,1584,29.3,162,0,No Failure,Morning,0.7060809470726902,0.5165137190303047,1,1
2025-01-10 09:00:00,226,L47405,L,298.3,308.5,1362,53.8,164,0,No Failure,Morning,0.6975958573516334,1.7352563208659602,1,1
2025-01-10 10:00:00,227,L47406,L,298.3,308.4,1329,49.2,166,0,No Failure,Morning,0.9892042219009782,1.7290141545570075,1,2
2025-01-10 11:00:00,228,L47407,L,298.3,308.5,1539,36.1,168,0,No Failure,Morning,0.7572390898667042,-0.09649079598842814,1,2
2025-01-10 12:00:00,229,M15088,M,298.3,308.5,1629,37.1,170,0,No Failure,Morning,0.9568186220708453,0.6678394161420759,1,3
2025-01-10 13:00:00,230,L47409,L,298.3,308.5,1538,32.2,173,0,No Failure,Morning,0.8524554503989051,1.1312116825840652,1,4
2025-01-10 14:00:00,231,L47410,L,298.3,308.6,1570,34.8,175,0,No Failure,Morning,0.9179245214166594,0.5769932519774155,1,2
2025-01-10 15:00:00,232,L47411,L,298.3,308.4,1408,43.1,177,0,No Failure,Morning,0.8010548372420768,1.4350213322877983,1,1
2025-01-10 16:00:00,233,L47412,L,298.2,308.4,1424,47.6,179,0,No Failure,Evening,0.8307615538505436,1.1311920179102755,1,4
2025-01-10 17:00:00,234,L47413,L,298.2,308.4,1512,34.9,181,0,No Failure,Evening,0.7970070775275455,2.6825612403560126,1,4
2025-01-10 18:00:00,235,L47414,L,298.2,308.4,1478,42.9,183,0,No Failure,Evening,0.6780971951192178,-0.6802791359297876,1,1
2025-01-10 19:00:00,236,M15095,M,298.1,308.3,1680,33.7,185,0,No Failure,Evening,0.888980846104602,0.7275640102526025,1,2
2025-01-10 20:00:00,237,L47416,L,298.1,308.3,1495,38.7,188,0,No Failure,Evening,0.7123089449763423,-0.0585025115121911,1,1
2025-01-10 21:00:00,238,M15097,M,298.0,308.1,1552,36.6,190,0,No Failure,Evening,0.6097263865725815,1.454107455439044,1,4
2025-01-10 22:00:00,239,L47418,L,297.9,308.1,1393,50.3,193,0,No Failure,Evening,0.858188918362867,-0.7671718900455445,1,5
2025-01-10 23:00:00,240,L47419,L,298.0,308.2,1611,30.6,195,0,No Failure,Evening,0.6708442717628196,1.1963127102248865,1,5
2025-01-11 00:00:00,241,M15100,M,298.0,308.1,1339,51.6,197,0,No Failure,Night,0.9761834337411657,0.21995156865165888,1,3
2025-01-11 01:00:00,242,L47421,L,298.0,308.1,1777,24.3,200,0,No Failure,Night,0.9815714308010349,0.1158381338789859,1,1
2025-01-11 02:00:00,243,L47422,L,298.0,308.2,1348,58.8,202,1,Overstrain Failure,Night,0.9659457560881795,-0.5964982035406873,1,1
2025-01-11 03:00:00,244,L47423,L,298.0,308.2,1442,44.1,204,0,No Failure,Night,0.7480634801021777,0.3849240537989939,1,3
2025-01-11 04:00:00,245,M15104,M,298.0,308.2,1395,49.1,206,0,No Failure,Night,0.606182646611547,1.9345005302909257,1,3
2025-01-11 05:00:00,246,M15105,M,297.9,308.1,1627,31.4,209,0,No Failure,Night,0.9713274250350902,0.8248113164705205,1,3
2025-01-11 06:00:00,247,L47426,L,297.9,308.1,1585,33.5,212,0,No Failure,Night,0.7712736593269257,1.4776804178744745,1,4
2025-01-11 07:00:00,248,L47427,L,298.0,308.2,1469,45.5,214,0,No Failure,Night,0.9866619276174678,2.514641821966275,1,1
2025-01-11 08:00:00,249,L47428,L,298.0,308.3,1362,56.8,216,1,Overstrain Failure,Morning,0.9854479908357011,1.1137555848225758,1,4
2025-01-11 09:00:00,250,L47429,L,298.0,308.3,1405,56.2,218,1,Overstrain Failure,Morning,0.941203782186944,0.2912004279376593,1,3
2025-01-11 10:00:00,251,L47430,L,298.0,308.3,1662,32.7,0,0,No Failure,Morning,0.7177795568278342,1.3172522151827897,0,1
2025-01-11 11:00:00,252,M15111,M,298.0,308.2,1466,42.6,2,0,No Failure,Morning,0.7540390914407701,0.30570385368570807,0,4
2025-01-11 12:00:00,253,L47432,L,298.0,308.2,1620,35.8,5,0,No Failure,Morning,0.9404546686067428,0.34557731670283054,0,4
2025-01-11 13:00:00,254,L47433,L,298.0,308.2,1357,48.2,7,0,No Failure,Morning,0.726768802062511,-0.6698927996189848,0,3
2025-01-11 14:00:00,255,L47434,L,298.0,308.2,1514,37.9,9,0,No Failure,Morning,0.6677970986744369,1.7762574910843922,0,1
2025-01-11 15:00:00,256,L47435,L,298.0,308.2,1489,40.4,11,0,No Failure,Morning,0.82272050498334,0.4639974243505607,0,3
2025-01-11 16:00:00,257,L47436,L,298.1,308.3,1331,63.0,13,0,No Failure,Evening,0.9744619096643123,1.032098245815862,0,1
2025-01-11 17:00:00,258,L47437,L,298.0,308.0,1615,29.5,15,0,No Failure,Evening,0.8784119186699892,-0.18596192860663951,0,5
2025-01-11 18:00:00,259,L47438,L,298.1,308.2,1482,37.9,17,0,No Failure,Evening,0.828024468035746,1.2859476297154724,0,2
2025-01-11 19:00:00,260,M15119,M,298.1,308.2,1420,63.9,19,1,Power Failure,Evening,0.6388705975083074,0.08805876186491624,0,2
2025-01-11 20:00:00,261,M15120,M,298.2,308.3,1522,49.1,22,0,No Failure,Evening,0.8460028906796679,0.7082912782981757,0,2
2025-01-11 21:00:00,262,L47441,L,298.1,308.2,1654,32.1,25,0,No Failure,Evening,0.9960215400417053,1.7278260312391258,0,3
2025-01-11 22:00:00,263,M15122,M,298.1,308.2,1736,26.8,27,0,No Failure,Evening,0.6560336060946096,1.6407593122325292,0,5
2025-01-11 23:00:00,264,M15123,M,298.0,308.1,1587,32.3,30,0,No Failure,Evening,0.8073318609454947,0.8279699274830595,0,1
2025-01-12 00:00:00,265,L47444,L,298.1,308.2,1390,47.5,33,0,No Failure,Night,0.9509492287711822,-0.9181310327067184,0,4
2025-01-12 01:00:00,266,L47445,L,298.0,308.1,1454,37.1,35,0,No Failure,Night,0.8963074471016818,3.8428105700606414,0,1
2025-01-12 02:00:00,267,H29680,H,298.0,308.1,1440,43.7,37,0,No Failure,Night,0.8788062963981071,2.595858970273136,0,4
2025-01-12 03:00:00,268,L47447,L,297.9,308.0,1954,21.1,42,0,No Failure,Night,0.8809936335948436,1.5726748248882985,0,1
2025-01-12 04:00:00,269,H29682,H,297.9,308.0,1800,24.8,44,0,No Failure,Night,0.743796460487902,0.09679621840902919,0,5
2025-01-12 05:00:00,270,L47449,L,298.0,308.0,1524,37.0,49,0,No Failure,Night,0.7174367377057973,0.7364078382980352,0,4
2025-01-12 06:00:00,271,H29684,H,298.0,308.0,1520,39.6,51,0,No Failure,Night,0.9237444621914055,0.30657957022348303,0,3
2025-01-12 07:00:00,272,M15131,M,298.1,308.1,1452,40.8,56,0,No Failure,Night,0.9240453578716723,2.1138559390963882,0,1
2025-01-12 08:00:00,273,L47452,L,298.1,308.1,1484,40.4,59,0,No Failure,Morning,0.9468289274320415,1.1125028908518337,0,1
2025-01-12 09:00:00,274,L47453,L,298.1,308.0,1426,46.0,61,0,No Failure,Morning,0.9652962210225885,0.06583614164016716,0,4
2025-01-12 10:00:00,275,L47454,L,298.1,308.0,1652,28.5,63,0,No Failure,Morning,0.8045369595443751,0.379244900875218,0,3
2025-01-12 11:00:00,276,L47455,L,298.0,308.0,1401,54.7,65,0,No Failure,Morning,0.8006065178748798,1.9711881425699045,0,3
2025-01-12 12:00:00,277,M15136,M,298.0,307.9,1750,26.6,67,0,No Failure,Morning,0.9193180715867101,2.450097846820478,0,5
2025-01-12 13:00:00,278,H29691,H,298.0,308.0,1479,50.7,70,0,No Failure,Morning,0.8599855723111061,2.3783315634862454,0,3
2025-01-12 14:00:00,279,M15138,M,298.0,308.0,1620,29.4,75,0,No Failure,Morning,0.8807867509030813,1.6070320650539776,0,3
2025-01-12 15:00:00,280,L47459,L,298.0,308.1,1819,23.4,78,0,No Failure,Morning,0.9183170677744404,0.5973751311973632,0,3
2025-01-12 16:00:00,281,M15140,M,298.1,308.1,1456,43.7,80,0,No Failure,Evening,0.9560021367270265,-2.3915138253291204,0,2
2025-01-12 17:00:00,282,L47461,L,298.1,308.0,1626,36.5,83,0,No Failure,Evening,0.7351980627406143,1.1471600238082216,0,5
2025-01-12 18:00:00,283,M15142,M,298.1,308.1,1390,49.8,85,0,No Failure,Evening,0.7502331810559776,0.8481712411558996,0,1
2025-01-12 19:00:00,284,L47463,L,298.2,308.2,1469,43.0,88,0,No Failure,Evening,0.6375927759363476,0.9899820963213537,0,4
2025-01-12 20:00:00,285,L47464,L,298.2,308.3,2051,19.2,90,0,No Failure,Evening,0.8313120563984696,0.9038973470332063,0,1
2025-01-12 21:00:00,286,L47465,L,298.2,308.3,1568,36.0,92,0,No Failure,Evening,0.6143769095186968,-0.47626216194915705,0,5
2025-01-12 22:00:00,287,L47466,L,298.2,308.3,1589,33.2,94,0,No Failure,Evening,0.786239207252984,1.4074085568511856,0,4
2025-01-12 23:00:00,288,L47467,L,298.2,308.3,1805,31.6,96,0,No Failure,Evening,0.8170578538830306,1.4822163140318503,0,5
2025-01-13 00:00:00,289,H29702,H,298.2,308.4,1385,42.2,98,0,No Failure,Night,0.7146165008513138,1.532338782059659,0,3
2025-01-13 01:00:00,290,L47469,L,298.1,308.4,1436,46.7,103,0,No Failure,Night,0.8363333042276043,1.7965770035733866,0,4
2025-01-13 02:00:00,291,L47470,L,298.1,308.4,1438,45.6,105,0,No Failure,Night,0.6122000999756197,1.4540516449216232,0,3
2025-01-13 03:00:00,292,L47471,L,298.0,308.3,1473,42.6,107,0,No Failure,Night,0.6149392754996857,0.43997058846108916,0,1
2025-01-13 04:00:00,293,L47472,L,298.1,308.4,1335,40.2,109,0,No Failure,Night,0.9290402242638633,0.7791631520839097,0,1
2025-01-13 05:00:00,294,H29707,H,298.1,308.5,1392,44.8,111,0,No Failure,Night,0.7440762565645052,0.9411248672533769,0,4
2025-01-13 06:00:00,295,M15154,M,298.1,308.5,1372,51.1,116,0,No Failure,Night,0.6508242050607539,0.9576994491066184,0,4
2025-01-13 07:00:00,296,M15155,M,298.1,308.6,1716,30.7,119,0,No Failure,Night,0.8088973040219217,1.8482176559717298,0,5
2025-01-13 08:00:00,297,L47476,L,298.0,308.5,1395,46.2,122,0,No Failure,Morning,0.9079974212394444,1.4936687530224908,1,5
2025-01-13 09:00:00,298,L47477,L,298.0,308.5,1713,25.3,124,0,No Failure,Morning,0.6863284109987373,2.9273434395699534,1,3
2025-01-13 10:00:00,299,H29712,H,297.9,308.5,2129,18.7,126,0,No Failure,Morning,0.8491561903276001,3.0564689798846723,1,4
2025-01-13 11:00:00,300,M15159,M,297.8,308.3,1567,35.6,131,0,No Failure,Morning,0.6341389859975072,0.9296495826139249,1,1
2025-01-13 12:00:00,301,L47480,L,297.8,308.4,1622,38.3,134,0,No Failure,Morning,0.6206726884674431,-2.9866555484593693,1,5
2025-01-13 13:00:00,302,L47481,L,297.7,308.4,1740,27.1,136,0,No Failure,Morning,0.8125418526272592,2.0868324661272664,1,5
2025-01-13 14:00:00,303,H29716,H,297.8,308.4,1512,35.1,138,0,No Failure,Morning,0.8162540486440426,0.3096236610129456,1,1
2025-01-13 15:00:00,304,M15163,M,297.8,308.4,1479,43.5,143,0,No Failure,Morning,0.8549719605992826,0.04851607816899317,1,5
2025-01-13 16:00:00,305,L47484,L,297.8,308.4,1737,27.5,146,0,No Failure,Evening,0.8904365334890646,0.45155472501063315,1,3
2025-01-13 17:00:00,306,L47485,L,297.8,308.4,2129,19.2,148,0,No Failure,Evening,0.9903408317850139,0.40335695318539355,1,4
2025-01-13 18:00:00,307,L47486,L,297.8,308.4,1374,47.1,150,0,No Failure,Evening,0.8065201393204782,1.4622698101053926,1,1
2025-01-13 19:00:00,308,M15167,M,297.8,308.4,1579,36.6,152,0,No Failure,Evening,0.7291825891764984,-0.7094357791262255,1,4
2025-01-13 20:00:00,309,L47488,L,297.9,308.5,1305,47.2,155,0,No Failure,Evening,0.9180744779074814,-0.22772074579160162,1,5
2025-01-13 21:00:00,310,M15169,M,297.9,308.5,1449,40.8,157,0,No Failure,Evening,0.7083329005048297,1.1931585541974166,1,5
2025-01-13 22:00:00,311,H29724,H,298.0,308.6,1526,41.8,160,0,No Failure,Evening,0.7755885682822544,1.4729440304133081,1,1
2025-01-13 23:00:00,312,M15171,M,298.0,308.6,1453,44.1,165,0,No Failure,Evening,0.6313825525369063,1.491541644936012,1,3
2025-01-14 00:00:00,313,L47492,L,297.9,308.6,1468,36.0,168,0,No Failure,Night,0.610140297366183,0.062963721066701,1,2
2025-01-14 01:00:00,314,L47493,L,298.0,308.6,1313,50.8,170,0,No Failure,Night,0.98505936587117,-0.12826564926624007,1,1
2025-01-14 02:00:00,315,M15174,M,297.9,308.5,1300,53.0,172,0,No Failure,Night,0.9343920482048823,0.3433651662120807,1,2
2025-01-14 03:00:00,316,L47495,L,297.9,308.4,1646,40.6,175,0,No Failure,Night,0.8783896824374792,1.0898727522847251,1,2
2025-01-14 04:00:00,317,L47496,L,297.8,308.4,1714,33.2,177,0,No Failure,Night,0.763581177765708,2.3354773692725495,1,3
2025-01-14 05:00:00,318,L47497,L,297.8,308.4,1685,28.4,179,0,No Failure,Night,0.6693177280283383,-1.1974371857707502,1,2
2025-01-14 06:00:00,319,L47498,L,297.8,308.4,1512,39.9,181,0,No Failure,Night,0.6625748170684344,0.6292712430416334,1,2
2025-01-14 07:00:00,320,L47499,L,297.8,308.4,1612,32.1,183,0,No Failure,Night,0.7000971592658382,-0.48267844102520374,1,3
2025-01-14 08:00:00,321,H29734,H,297.8,308.4,1550,38.2,185,0,No Failure,Morning,0.8196906658824482,-0.8022426773534898,1,2
2025-01-14 09:00:00,322,L47501,L,297.8,308.4,1518,32.5,190,0,No Failure,Morning,0.8858383690800249,1.8169566453448165,1,2
2025-01-14 10:00:00,323,L47502,L,297.8,308.5,1448,40.0,192,0,No Failure,Morning,0.8640789506870925,1.3946245744993386,1,2
2025-01-14 11:00:00,324,L47503,L,297.8,308.5,1561,46.3,194,0,No Failure,Morning,0.7119735587783771,1.2994335159472623,1,1
2025-01-14 12:00:00,325,M15184,M,297.8,308.5,1488,41.9,196,0,No Failure,Morning,0.9819461122652776,1.7710258397309935,1,1
2025-01-14 13:00:00,326,L47505,L,297.8,308.5,1699,27.8,199,0,No Failure,Morning,0.8951587666783074,0.37028110323386393,1,1
2025-01-14 14:00:00,327,L47506,L,297.7,308.5,1501,41.4,201,0,No Failure,Morning,0.8217416210045603,0.4173624836664717,1,3
2025-01-14 15:00:00,328,L47507,L,297.7,308.5,1373,56.7,203,1,Overstrain Failure,Morning,0.8446882984937409,3.0357306167225744,1,5
2025-01-14 16:00:00,329,H29742,H,297.6,308.4,1703,31.4,205,0,No Failure,Evening,0.7678400249711159,0.6034289457404256,1,2
2025-01-14 17:00:00,330,H29743,H,297.7,308.5,1720,29.9,210,0,No Failure,Evening,0.699092395800463,1.5851321130540912,1,2
2025-01-14 18:00:00,331,M15190,M,297.6,308.4,1398,41.9,215,0,No Failure,Evening,0.7423890714605046,0.856381540963315,1,3
2025-01-14 19:00:00,332,M15191,M,297.6,308.4,1391,51.9,218,0,No Failure,Evening,0.9031384441857476,-0.9982585300784151,1,2
2025-01-14 20:00:00,333,M15192,M,297.6,308.3,1538,40.2,0,0,No Failure,Evening,0.6057573954519023,-1.1946290038012681,0,1
2025-01-14 21:00:00,334,L47513,L,297.5,308.2,1647,31.3,3,0,No Failure,Evening,0.6464290562027665,0.2710157800600952,0,5
2025-01-14 22:00:00,335,M15194,M,297.5,308.1,1469,44.8,5,0,No Failure,Evening,0.618401056808701,1.906101251669989,0,4
2025-01-14 23:00:00,336,L47515,L,297.4,308.1,1749,25.9,8,0,No Failure,Evening,0.616291520927588,1.6382916566360035,0,2
2025-01-15 00:00:00,337,M15196,M,297.6,308.2,1995,20.5,10,0,No Failure,Night,0.9421842336044028,1.7640771642240336,0,1
2025-01-15 01:00:00,338,L47517,L,297.6,308.3,1742,27.7,13,0,No Failure,Night,0.8814631437520095,-0.13704617893631532,0,4
2025-01-15 02:00:00,339,L47518,L,297.5,308.2,1563,38.2,15,0,No Failure,Night,0.78966953163493,2.4658724901223135,0,5
2025-01-15 03:00:00,340,M15199,M,297.5,308.2,1713,32.2,17,0,No Failure,Night,0.6391336642604005,-0.11489330018638433,0,4
2025-01-15 04:00:00,341,L47520,L,297.4,308.1,1474,39.4,20,0,No Failure,Night,0.7966463500467329,1.0628243986699686,0,1
2025-01-15 05:00:00,342,M15201,M,297.4,308.2,1530,32.6,22,0,No Failure,Night,0.7893887083122263,0.8396477100922632,0,4
2025-01-15 06:00:00,343,L47522,L,297.4,308.2,1471,46.5,25,0,No Failure,Night,0.669280747964006,0.6761261796854137,0,3
2025-01-15 07:00:00,344,L47523,L,297.5,308.3,1388,48.6,27,0,No Failure,Night,0.7735406596951893,2.188592138295607,0,4
2025-01-15 08:00:00,345,M15204,M,297.5,308.2,2448,13.8,29,0,No Failure,Morning,0.7594018937589494,0.14488947983403944,0,2
2025-01-15 09:00:00,346,L47525,L,297.5,308.3,1585,32.9,32,0,No Failure,Morning,0.8463400392208866,-0.49960525571192804,0,2
2025-01-15 10:00:00,347,M15206,M,297.5,308.3,1459,45.2,34,0,No Failure,Morning,0.8540374603470575,0.8699954862064192,0,3
2025-01-15 11:00:00,348,L47527,L,297.5,308.3,1544,40.8,37,0,No Failure,Morning,0.6181216039088178,0.4501732657134735,0,1
2025-01-15 12:00:00,349,L47528,L,297.6,308.3,1617,31.7,39,0,No Failure,Morning,0.7498450458505885,4.227382919082646,0,2
2025-01-15 13:00:00,350,L47529,L,297.6,308.3,1595,34.3,41,0,No Failure,Morning,0.8503439662856945,1.526507476439975,0,5
2025-01-15 14:00:00,351,H29764,H,297.6,308.3,1400,44.3,43,0,No Failure,Morning,0.8012545034320351,0.44065942478137565,0,2
2025-01-15 15:00:00,352,M15211,M,297.6,308.4,1611,31.0,48,0,No Failure,Morning,0.9425959364753289,-0.20611156918708662,0,2
2025-01-15 16:00:00,353,M15212,M,297.6,308.4,1507,46.0,51,0,No Failure,Evening,0.8634774526475779,-1.0302884105687848,0,1
2025-01-15 17:00:00,354,H29767,H,297.5,308.3,1674,30.0,54,0,No Failure,Evening,0.6651737708325719,-0.17521908573743306,0,4
2025-01-15 18:00:00,355,L47534,L,297.6,308.3,1658,34.3,59,0,No Failure,Evening,0.6282274989601719,0.9649417717591318,0,2
2025-01-15 19:00:00,356,L47535,L,297.6,308.3,1623,36.9,61,0,No Failure,Evening,0.8569677112825262,2.2773286515947695,0,3
2025-01-15 20:00:00,357,M15216,M,297.6,308.4,1398,48.9,63,0,No Failure,Evening,0.6106045242166487,1.9716891423879188,0,4
2025-01-15 21:00:00,358,L47537,L,297.6,308.4,1517,34.2,66,0,No Failure,Evening,0.8343102325093853,1.0790948316463793,0,5
2025-01-15 22:00:00,359,M15218,M,297.6,308.3,1467,36.7,68,0,No Failure,Evening,0.9760920965699831,0.5268323342975153,0,1
2025-01-15 23:00:00,360,M15219,M,297.6,308.3,1567,34.6,71,0,No Failure,Evening,0.8301896711503516,1.1188123564121542,0,5
2025-01-16 00:00:00,361,M15220,M,297.5,308.3,1521,38.2,74,0,No Failure,Night,0.7552679704826087,0.331362002515424,0,4
2025-01-16 01:00:00,362,L47541,L,297.5,308.3,1596,36.8,77,0,No Failure,Night,0.8573152873769412,2.5683639957638755,0,4
2025-01-16 02:00:00,363,H29776,H,297.6,308.3,1640,30.9,79,0,No Failure,Night,0.7833011561966067,0.6608098187249201,0,4
2025-01-16 03:00:00,364,L47543,L,297.6,308.3,1438,47.8,84,0,No Failure,Night,0.818246715726374,0.7636621417532731,0,5
2025-01-16 04:00:00,365,L47544,L,297.6,308.4,1407,55.2,86,0,No Failure,Night,0.97658592351061,-1.365822425020668,0,4
2025-01-16 05:00:00,366,L47545,L,297.6,308.4,1353,57.5,88,0,No Failure,Night,0.7544410551203097,0.6545651534772361,0,5
2025-01-16 06:00:00,367,M15226,M,297.6,308.5,1552,40.9,90,0,No Failure,Night,0.9844762255295657,1.686484137964941,0,4
2025-01-16 07:00:00,368,M15227,M,297.6,308.4,1569,38.3,93,0,No Failure,Night,0.9621402567824255,-0.21772257703854525,0,3
2025-01-16 08:00:00,369,L47548,L,297.5,308.4,1489,39.5,96,0,No Failure,Morning,0.6783164539157186,0.09927966550718714,0,4
2025-01-16 09:00:00,370,H29783,H,297.5,308.4,1587,36.1,98,0,No Failure,Morning,0.6277445203500661,1.6427110177336646,0,5
2025-01-16 10:00:00,371,M15230,M,297.5,308.3,1622,37.2,103,0,No Failure,Morning,0.6403112005509707,-0.6266572235180533,0,2
